,Cmin,Cmax,Cmin_rna,Cmax_rna,coex,string,Cmin_Nucleus,Cmin_Cytoplasm,Cmin_Mitochondrion,Cmin_Endoplasmic_reticulum,Cmin_Golgi_apparatus,Cmin_Plasma_membrane,Cmin_Vacuole,Cmin_Peroxisome,Cmin_Cytoskeleton,Cmin_Cell_wall,Cmax_Nucleus,Cmax_Cytoplasm,Cmax_Mitochondrion,Cmax_Endoplasmic_reticulum,Cmax_Golgi_apparatus,Cmax_Plasma_membrane,Cmax_Vacuole,Cmax_Peroxisome,Cmax_Cytoskeleton,Cmax_Cell_wall,Kd,int_stoich,fb_pred,Kd_pred,Kd_pred_RF,fb_pred_RF
15643,YPL210C,YDR471W,43.32139132990008,875.2064446889997,0.6012145107678819,810.0,3.808,5.0,0.594,3.707,0.0,0.996,0.0,0.0,0.0,0.0,1.981,5.0,2.349,0.0,0.0,0.722,0.0,0.0,0.627,0.0,-4.010568646741537,-2.5979568384837743,-2.0846567,-4.6562023,-4.013698942871446,-2.601241071428389
15644,YPL210C,YNL112W,43.32139132990008,256.1834815299995,0.7019659065397201,157.0,3.808,5.0,0.594,3.707,0.0,0.996,0.0,0.0,0.0,0.0,5.0,4.386,4.229,0.0,0.0,0.742,0.0,0.667,0.0,0.0,-4.694355578689668,-1.927906964078364,-1.4162954,-5.7330537,-4.899388358663691,-1.9598403242973812
15645,YJL122W,YPL211W,112.84818178000022,129.33678465299994,0.7787058690003955,770.0,5.0,5.0,1.617,0.726,0.0,0.0,0.0,0.0,0.909,0.923,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.604527328001455,-1.1665233656876397,-1.0448353,-5.7545824,-5.511772106474509,-1.085423770732877
15646,YPL211W,YDR224C,129.33678465299994,1186.99568983,0.3108462875843037,0.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.117,1.714,1.632,0.946,1.644,1.215,0.721,2.243,1.415,-4.862373641810363,-1.769766725564815,-1.4218428,-5.4718847,-4.857131700729753,-1.7747335188168711
15647,YPR169W,YPL211W,47.00100066030003,129.33678465299994,0.7835446695740502,252.0,4.367,1.763,0.531,0.222,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.501174559928844,-0.6686430301519507,-1.152987,-6.151409,-6.18400513095772,-1.0427600508320285
15648,YPL211W,YNR053C,129.33678465299994,112.15301844300004,0.8298219236293807,994.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.822,1.109,0.0,0.0,0.513,0.0,0.0,0.931,0.0,-5.5745400906765,-1.0033803268064818,-0.6613912,-6.66665,-5.777958541524672,-0.8668302367946289
15649,YHR066W,YPL211W,52.2537346862,129.33678465299994,0.7355807904198235,992.0,5.0,1.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.769612884961744,-0.2254020979294096,-0.7602217,-6.6706896,-7.336887966083251,-0.3767877254207953
15650,YPL211W,YPR016C,129.33678465299994,219.03624804399965,0.7669342652428376,999.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.04,0.894,0.0,0.687,0.55,0.0,1.342,0.0,-6.036892429038355,-0.7252322111684489,-0.8002382,-6.3326445,-5.92584047755597,-0.7969169443377311
15651,YPL211W,YOR310C,129.33678465299994,302.78969607800013,0.7458511636673232,898.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.526,1.958,0.726,0.0,0.543,0.871,0.0,1.187,0.0,-5.867952471736666,-0.9105792719852656,-0.92042756,-6.1234484,-5.8236583271528,-0.9394779852958496
15652,YGL029W,YPL211W,39.51586163340006,129.33678465299994,0.9124349051813644,872.0000000000001,5.0,2.5,0.972,0.528,0.0,0.602,0.0,0.0,0.0,0.86,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.004596913292856,-0.8843618167712335,-0.8525054,-6.3896947,-6.095766845048043,-0.968055087124458
15653,YPL211W,YER133W,129.33678465299994,125.14651043000003,0.4242024923788003,184.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.545,1.535,1.084,1.93,1.757,0.893,5.0,1.868,-4.907897233239915,-1.6068403119354646,-1.2772598,-5.1902914,-4.939385230616094,-1.7078641815826838
15654,YBL028C,YPL211W,87.65362406169997,129.33678465299994,0.9682157742787568,996.0,4.597,1.932,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.732022307582105,-0.4099800672311349,-0.6426041,-6.7718334,-6.688249783396766,-0.4448033613722654
15655,YPL211W,YDR101C,129.33678465299994,113.31257759000007,0.7677598015996899,991.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.797,0.538,0.0,0.0,0.0,0.181,1.073,0.0,-5.29492391776667,-1.2486202335787575,-0.7142596,-6.4892035,-5.516210644046566,-1.1034256304855312
15656,YPL211W,YPL198W,129.33678465299994,1468.2034643599995,0.6709263769611313,661.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.758,0.968,0.0,0.981,0.825,0.0,0.669,0.985,-5.693162032383202,-0.9837206923417376,-1.2619075,-5.403036,-5.503203164348054,-1.1921685120332943
15657,YMR131C,YPL211W,118.88895540000014,129.33678465299994,0.830268780056323,913.0,5.0,2.289,0.111,0.0,0.0,0.0,0.111,0.111,0.111,0.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.848220659350464,-0.7922825644071309,-0.73743135,-6.4142895,-6.052259254402896,-0.7986538313069427
15658,YPL043W,YPL211W,56.296145105700106,129.33678465299994,0.8118485403160693,874.0,5.0,2.501,0.0,0.51,0.0,0.71,0.0,0.0,0.598,0.522,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.342571010873891,-0.6060887364844786,-0.8786732,-6.2542896,-6.223806882604858,-0.7771901891963463
15659,YPL211W,YLR197W,129.33678465299994,447.9166555140003,0.8518390977031463,880.0000000000001,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.817,1.868,0.941,0.0,0.919,0.916,0.729,1.407,0.0,-5.975603718781045,-0.8281829003735849,-1.0442481,-6.005083,-5.921600277731715,-0.9441855703189552
15660,YPR143W,YPL211W,46.15835323809995,129.33678465299994,0.8265983721962045,990.0,4.68,2.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9862465606094295,-0.35497775595350606,-0.79540044,-6.6706376,-6.822229349493465,-0.4173428240064599
15661,YER002W,YPL211W,25.365619403999965,129.33678465299994,0.6762837393965359,997.0,5.0,1.277,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.090137784617734,-0.2612748222686797,-0.88106436,-6.6699543,-6.995063065305414,-0.4083863200356402
15662,YPL211W,YML074C,129.33678465299994,202.2015425420001,0.6115818451563928,646.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.872,1.633,0.0,0.0,0.0,0.656,0.0,1.083,0.56,-6.598312220409087,-0.4013066831749134,-1.0716523,-5.9960423,-6.326442046366758,-0.6176944003587652
15663,YPL211W,YLR449W,129.33678465299994,145.06165295299976,0.7773411211676559,713.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.978,1.606,0.516,0.0,0.0,0.0,0.0,0.601,0.583,-6.092541858075887,-0.6385143941738576,-1.1205573,-5.817633,-6.044953735188889,-0.7008685439536706
15664,YPL211W,YPL131W,129.33678465299994,2522.15546025,0.5625943053352823,705.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.305,5.0,1.558,1.17,0.59,1.013,1.053,0.0,1.279,0.697,-5.605230797618515,-1.185633002245688,-1.3695455,-5.5141225,-5.507789203392281,-1.2312308150326257
15665,YOL041C,YPL211W,80.75641221100015,129.33678465299994,0.7601868094545164,759.0,5.0,1.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.087312453632029,-0.6822888788745664,-0.859827,-6.2593966,-6.121504575893434,-0.7381066641717348
15666,YPL211W,YBL002W,129.33678465299994,785.7577101720013,0.3510290571083512,0.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.144,1.756,1.613,1.051,1.707,1.307,0.784,2.284,1.459,-4.825367308814315,-1.7682621295673568,-1.2970214,-5.647195,-4.8891207474784135,-1.7465530275848722
15667,YKL021C,YPL211W,26.271534382700025,129.33678465299994,0.8731355473174559,970.0,4.014,2.643,1.056,0.225,0.632,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.248125577809162,-0.7835365758655416,-1.0059958,-6.531192,-6.193498697855732,-0.8151323399360557
15668,YDR496C,YPL211W,80.61402331120003,129.33678465299994,0.7817869249324574,990.0,5.0,2.685,1.57,1.186,0.0,0.83,0.693,0.742,1.499,1.088,5.0,5.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.033141734470262,-0.7341145015576154,-0.74839586,-6.5045047,-5.962285151895111,-0.8252378491905705
15669,YDR416W,YPL213W,7.912008610590016,10.772428324300014,0.6919794409384528,999.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.475460037533659,-0.9697034994902812,-0.76475555,-6.9844303,-6.554860365812154,-0.9793611418400896
15670,YPL213W,YFL017W-A,10.772428324300014,30.650123446399984,0.6506105301431547,999.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.501,1.211,0.733,0.0,0.679,0.0,1.074,0.0,0.0,-6.137424679695177,-0.8918425336876636,-0.9977729,-6.7256927,-6.172119031095504,-1.117396768410189
15671,YLL036C,YPL213W,13.865532035299989,10.772428324300014,0.6168021116695153,999.0,5.0,5.0,4.388,0.0,0.0,0.0,0.0,0.0,0.531,0.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.14935333536443,-0.8931973807727751,-0.8119454,-7.146265,-7.202821461199672,-0.7119206832483449
15672,YMR240C,YPL213W,10.520637338599991,10.772428324300014,0.7988930386022616,999.0,5.0,1.814,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.215143176840829,-1.0450393156203557,-0.6958654,-7.1724863,-6.442730463907452,-0.967934327223342
15673,YPL213W,YMR125W,10.772428324300014,69.76280997900011,0.5520364066685586,920.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.722,4.128,1.242,0.94,0.0,0.853,0.0,0.0,1.09,0.0,-5.970154016955651,-1.030776468812202,-1.2726381,-6.348734,-5.832979396917974,-1.2798919318272224
15674,YBR188C,YPL213W,20.868169155,10.772428324300014,0.6968670833814776,953.0,5.0,1.759,0.0,0.0,0.0,0.0,0.0,0.444,0.0,0.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.875372675055232,-1.2857360166418028,-0.72159684,-7.043343,-6.0392754319262965,-1.1533651211731373
15675,YPL213W,YGR074W,10.772428324300014,36.279737957,0.5927334113808901,999.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.621,0.0,0.0,0.794,0.0,0.0,0.803,0.0,-6.148471362783332,-0.8629360988366448,-1.0427442,-6.7557235,-6.221868065977748,-1.1687313657649827
15676,YBR065C,YPL213W,14.611291725199983,10.772428324300014,0.4866423911091995,999.0,4.558,1.845,0.0,0.0,0.0,0.0,0.0,0.0,0.644,0.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.47435033529414,-0.3317565727242844,-0.750165,-7.1815114,-7.270826774546671,-0.4988760907589898
15677,YER172C,YPL213W,17.67622646079998,10.772428324300014,0.5527500964000347,999.0,5.0,1.752,0.946,0.637,0.0,0.567,0.0,0.0,1.009,0.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.550574428910977,-0.3823271972372001,-0.7266483,-7.110428,-7.256191969803626,-0.4887202391702709
15678,YER029C,YPL213W,15.869607063599991,10.772428324300014,0.7078941416378035,999.0,5.0,3.925,1.369,0.0,0.0,0.774,0.0,0.0,0.566,0.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.153555740191014,-0.9008878604821304,-0.7160165,-7.0484524,-6.4548832283813455,-0.7616185833531253
15679,YHR165C,YPL213W,33.214881083600005,10.772428324300014,0.4706594338617194,999.0,5.0,4.342,1.084,0.0,0.0,0.575,0.808,0.111,0.863,0.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.053448545923904,-0.5343915805685209,-0.6602429,-6.8786707,-6.961875112466502,-0.59661961168878
15680,YGR278W,YPL213W,8.90868639965999,10.772428324300014,0.6440539155780685,985.0,5.0,3.914,0.553,0.0,0.0,0.222,0.0,0.167,0.0,0.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.825233897435074,-0.6179536399700533,-0.8188793,-7.0050564,-6.690260860933954,-0.7455685323019263
15681,YPL213W,YPR182W,10.772428324300014,71.8692549778,0.6676058321054509,999.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.462,1.224,0.557,0.514,0.988,1.049,0.0,0.0,0.625,-6.505740417516133,-0.6285215966132152,-1.1448979,-6.4306793,-6.48182235570727,-0.7567777187790758
15682,YIR009W,YPL213W,14.77773809020004,10.772428324300014,0.7234267191875241,999.0,5.0,1.222,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.237769319594911,-0.5652016821662272,-0.6746361,-7.19486,-7.072360845748014,-0.6716375512982299
15683,YPL215W,YDL130W,18.609003521100032,2964.7549315000024,0.1759713916195705,0.0,1.584,5.0,5.0,0.0,0.0,0.768,0.0,0.0,0.0,0.857,1.75,5.0,1.064,0.728,0.0,1.0,4.183,0.222,0.0,1.028,-4.792963549730637,-2.1232174066488723,-2.5202725,-5.109646,-4.395585300541814,-2.6077479574377804
15684,YPL215W,YER110C,18.609003521100032,342.70910022300063,0.0217606231800058,292.0,1.584,5.0,5.0,0.0,0.0,0.768,0.0,0.0,0.0,0.857,5.0,5.0,1.201,0.763,0.0,1.097,0.954,0.0,1.226,1.006,-5.448973695164299,-1.498493476887362,-1.8841296,-5.1718273,-5.091209443896,-1.7119927107480115
15685,YDR493W,YPL215W,13.347634404100017,18.609003521100032,0.9182845030004204,760.0,2.056,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584,5.0,5.0,0.0,0.0,0.768,0.0,0.0,0.0,0.857,-7.006251770371235,-0.4882962820579508,-0.9252509,-6.6622157,-6.891815370964276,-0.7090019229817454
15686,YDR532C,YPL215W,3.3349875252600025,18.609003521100032,0.0880255700957299,0.0,4.134,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.465,0.0,1.584,5.0,5.0,0.0,0.0,0.768,0.0,0.0,0.0,0.857,-6.891068931760969,-0.6681179509979446,-1.3534814,-6.421514,-6.759454653357152,-0.8000864067295792
15687,YPL215W,YOL061W,18.609003521100032,85.10497053540008,0.0127924904864112,0.0,1.584,5.0,5.0,0.0,0.0,0.768,0.0,0.0,0.0,0.857,1.278,4.637,1.013,0.0,0.0,0.584,0.0,0.562,0.778,0.0,-5.673009378191045,-1.221487528035979,-1.6119009,-5.2523794,-5.721086056456979,-1.346442059591568
15688,YPL217C,YPR137W,43.64536159690008,52.86345333099997,0.9583428438657816,999.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,1.054,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.176726449352417,-0.2890086549320532,-0.46266857,-7.1039305,-7.285905222662531,-0.2676054644034649
15689,YPL217C,YHR196W,43.64536159690008,48.52936212349994,0.8356910511700535,999.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,2.324,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.052416231531226,-0.3764958728073354,-0.6479094,-6.9551525,-7.118724540741868,-0.4476412443586665
15690,YPL217C,YMR128W,43.64536159690008,44.08976748130009,0.98568964556375,999.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,4.309,4.125,0.0,0.0,1.272,0.0,0.0,1.083,0.0,-8.135443470432294,-0.0972042088836548,-0.66641325,-6.980799,-7.881828137944411,-0.2140898017134556
15691,YPL217C,YLR367W,43.64536159690008,467.4728751600005,0.0637549697986943,999.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,2.021,5.0,2.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.641103313362805,-1.3466141205326112,-1.1856791,-6.1794257,-5.709700727472183,-1.3116814053223065
15692,YGR158C,YPL217C,47.62369778530008,43.64536159690008,0.8256006144516019,934.0,5.0,5.0,1.204,0.0,0.0,0.0,0.0,0.0,0.725,0.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,-5.782541301551972,-1.0873056389037934,-0.79769593,-6.6568103,-5.821358010061149,-1.0888745366342436
15693,YPL217C,YDL111C,43.64536159690008,56.69120577309996,0.8893444990639068,927.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,5.0,0.526,0.0,0.0,0.0,0.0,0.0,0.652,0.0,-6.054842823315161,-0.8494598772276649,-0.9069734,-6.6911316,-5.984020637916124,-0.912022247007582
15694,YPL217C,YCL059C,43.64536159690008,93.40069163800015,0.8784162521881034,999.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,2.144,0.0,0.0,0.0,0.0,0.0,0.0,0.737,0.0,-5.233552467666289,-1.5674402027092462,-0.6635934,-6.8106594,-5.886668202348968,-1.212664792630307
15695,YPL217C,YDR398W,43.64536159690008,44.83294454429995,0.9640557897279156,999.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,2.428,0.986,0.0,0.0,0.0,0.0,0.855,0.0,0.0,-8.408609417623119,-0.0907788895119987,-0.6517935,-7.0102143,-8.112146596392764,-0.1315423282665599
15696,YPL217C,YJL190C,43.64536159690008,2241.904449340001,0.0701277683657547,999.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,1.807,5.0,2.457,0.542,0.0,0.0,0.0,0.0,0.0,0.554,-6.30446132767238,-1.1007225630198516,-1.5222822,-5.696339,-6.00406147832194,-1.274249796602722
15697,YPL217C,YDR299W,43.64536159690008,42.967462775400016,0.9608329937583548,999.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,2.423,0.634,0.0,0.803,0.637,0.608,0.0,0.0,0.575,-6.473738350202101,-0.6226057468350267,-0.6647388,-7.009784,-6.595864883991403,-0.6023213164431
15698,YPL217C,YHR069C,43.64536159690008,37.801818917299926,0.8032033806153702,933.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,5.0,0.333,0.0,0.0,0.0,0.0,0.741,0.611,0.0,-5.899750328999551,-0.9770608352885936,-0.87931657,-6.776001,-5.925845504591449,-0.9937728961397816
15699,YDR324C,YPL217C,47.57277847670003,43.64536159690008,0.9275175650751823,999.0,5.0,2.376,1.111,0.0,0.222,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,-6.201488497264379,-0.7606899901243502,-0.5772032,-6.821371,-6.494451942578876,-0.6744752508074298
15700,YPL217C,YJL069C,43.64536159690008,38.016455636099934,0.9540068765212047,999.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,2.405,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,-8.951442553790912,-0.1001356917660454,-0.552174,-6.9486694,-8.395183492300713,-0.1590023182885321
15701,YIL019W,YPL217C,10.599466321499952,43.64536159690008,0.9611945243412632,999.0,5.0,4.175,0.654,0.0,0.0,0.57,0.0,0.0,0.0,0.702,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,-6.548156157512137,-0.7523690189700458,-0.8556918,-6.907713,-6.73286813350104,-0.6618437358898075
15702,YPL217C,YJL033W,43.64536159690008,45.55777103709995,0.9780255135014864,953.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,4.692,2.374,0.85,0.0,0.0,0.781,0.0,0.0,0.634,0.0,-5.7122812616863365,-1.1305058500075302,-0.7116951,-6.861411,-5.833030720187928,-1.068108961578739
15703,YPL217C,YOL142W,43.64536159690008,44.2582695409,0.8213687742577576,925.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635,0.0,-5.418351519626675,-1.3901956666269997,-0.8487031,-6.711781,-5.609901583923078,-1.2037390283524
15704,YPL217C,YMR229C,43.64536159690008,191.2355101040004,0.9746089937275472,999.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,2.696,0.663,0.0,0.0,0.795,0.0,0.0,0.626,0.0,-7.917378049180243,-0.5095306621514767,-0.86615187,-6.553076,-7.164634121963765,-0.6629581077675566
15705,YCR035C,YPL217C,33.98671916339996,43.64536159690008,0.7984867710231948,940.0,5.0,5.0,0.833,0.0,0.0,0.0,0.0,0.0,0.721,0.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,-5.909981943748681,-0.9692572169751504,-0.8633782,-6.638579,-5.914002417511464,-1.0339945315610364
15706,YPL217C,YMR093W,43.64536159690008,51.87861361559995,0.9542186733669608,999.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,2.933,2.55,0.0,0.0,0.0,0.0,0.444,0.0,0.0,-7.182946614150679,-0.2740161754902606,-0.73212457,-7.0337915,-7.348214941542847,-0.2462308434601173
15707,YNR054C,YPL217C,29.586554493999973,43.64536159690008,0.9581608828969208,718.0,5.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,-6.398910652404646,-0.6872826159988852,-1.0893983,-6.3862066,-6.350499378774794,-0.7529429795676275
15708,YPL217C,YOL021C,43.64536159690008,46.6175530263,0.9485547786036814,926.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,5.0,4.283,1.004,0.0,0.875,0.653,0.0,1.332,0.742,-6.209481898106208,-0.7376635525863224,-0.9862418,-6.478966,-6.0373961124012325,-0.8977567065496633
15709,YPL217C,YDR365C,43.64536159690008,55.25793320870011,0.978701332884393,920.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,4.628,2.052,0.0,0.0,0.0,0.636,0.0,0.0,0.516,0.0,-6.571910622666389,-0.5486930960305412,-0.696573,-6.7385607,-6.323946282524069,-0.6940852677004358
15710,YDR280W,YPL217C,15.62555312959994,43.64536159690008,0.7132117214992092,934.0,5.0,5.0,0.222,0.0,0.0,0.0,0.0,0.222,1.162,0.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,-6.047687101133347,-0.8763145622762022,-1.0873439,-6.467433,-6.054952073507001,-0.9907092530145942
15711,YPL217C,YBR247C,43.64536159690008,62.313474114200105,0.9661129231302692,999.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,5.0,5.0,1.461,0.0,0.0,0.783,0.0,0.0,0.897,0.517,-7.265614817449078,-0.3221640263799588,-0.91934,-6.6622643,-7.184935404795604,-0.391431483323074
15712,YLR336C,YPL217C,23.089759662999995,43.64536159690008,0.9585215861901116,773.0,5.0,2.303,0.788,0.0,0.0,0.0,0.0,0.0,0.752,0.589,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,-6.541993307755021,-0.6546643222361707,-0.95122445,-6.3781786,-6.422853240311228,-0.7688977158665223
15713,YDR457W,YPL217C,47.64880004740006,43.64536159690008,0.7316129075541684,0.0,4.491,4.385,1.017,0.929,0.0,1.765,0.913,0.0,0.71,0.514,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,-6.923542006418548,-0.4870428250521048,-1.236037,-5.9995136,-6.900138292840518,-0.6143451483131515
15714,YPR144C,YPL217C,55.20347731039999,43.64536159690008,0.9618657073461612,999.0,5.0,5.0,0.333,0.0,0.0,0.52,0.222,0.239,0.0,0.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,-7.882241992414625,-0.1698400137544977,-0.6650283,-6.7749157,-7.73321310555862,-0.2663470855516041
15715,YGR195W,YPL217C,46.90585693420003,43.64536159690008,0.8756804106115161,929.0,5.0,5.0,0.926,0.564,0.0,0.583,0.0,0.0,0.841,0.0,5.0,5.0,4.0,0.0,0.0,0.975,0.0,0.0,0.619,0.0,-5.646295955465623,-1.2485468817872412,-0.8750538,-6.4640026,-5.668372622620141,-1.220083353173988
15716,YPL218W,YDL192W,259.0015667149998,772.9893770280001,0.8724642486193578,353.0,1.792,5.0,2.488,5.0,3.904,1.849,1.635,1.748,1.576,1.296,2.682,5.0,2.453,2.456,5.0,3.993,2.438,2.068,2.263,1.354,-4.621339054516317,-1.4877119422369405,-2.0378692,-4.575615,-4.525125092305052,-1.6754086985957732
15717,YPL218W,YKR059W,259.0015667149998,1836.2210319299984,0.8170767753295269,0.0,1.792,5.0,2.488,5.0,3.904,1.849,1.635,1.748,1.576,1.296,3.414,4.757,1.908,1.665,0.559,4.284,1.272,0.79,1.577,0.956,-4.452846012994662,-1.653209252281633,-2.2133965,-4.1948442,-4.359602352095535,-1.793498291200634
15718,YPL218W,YJL138C,259.0015667149998,1812.0724498200016,0.8023946964573053,0.0,1.792,5.0,2.488,5.0,3.904,1.849,1.635,1.748,1.576,1.296,3.438,4.761,1.974,1.695,0.695,4.301,1.304,0.768,1.596,1.172,-4.559010072589344,-1.5771573837928194,-2.2267172,-4.228995,-4.326314877455344,-1.993664810659046
15719,YKL041W,YPL221W,3.269346500950001,77.82197590429986,0.4154157608382107,0.0,3.126,5.0,1.105,1.265,1.353,1.839,2.191,1.287,1.58,1.028,1.292,5.0,1.187,5.0,0.788,3.139,4.218,0.844,1.101,1.423,-5.643083245269608,-1.26945167211429,-1.7240195,-5.8994203,-5.710457564653938,-1.8192378490473295
