,Cmin,Cmax,Cmin_rna,Cmax_rna,coex,string,Cmin_Nucleus,Cmin_Cytoplasm,Cmin_Mitochondrion,Cmin_Endoplasmic_reticulum,Cmin_Golgi_apparatus,Cmin_Plasma_membrane,Cmin_Endosome,Cmin_Lysosome,Cmin_Peroxisome,Cmin_Cytoskeleton,Cmin_Extracellular_region,Cmax_Nucleus,Cmax_Cytoplasm,Cmax_Mitochondrion,Cmax_Endoplasmic_reticulum,Cmax_Golgi_apparatus,Cmax_Plasma_membrane,Cmax_Endosome,Cmax_Lysosome,Cmax_Peroxisome,Cmax_Cytoskeleton,Cmax_Extracellular_region,Kd,int_stoich,fb_pred,Kd_pred,corum,Kd_pred_RF,fb_pred_RF
73,ABL2,NCKAP1,18.399098960000035,57.67013672999972,0.0457430041363329,630.0,4.095,4.736,1.555,1.278,1.598,3.719,1.623,1.313,0.778,5.0,1.664,2.091,5.0,1.529,1.459,0.921,3.681,1.219,1.052,1.27,2.277,4.246,-5.69411698681508,-1.6726025233433384,-2.6133718,-4.7694025,0.0,-5.355319636380623,-2.1341799899537013
74,ABLIM1,YWHAH,32.470569329999876,178.25504900000107,0.2489831299898023,432.0,3.578,4.603,1.078,0.947,0.55,1.394,0.0,0.53,0.0,5.0,1.129,2.911,5.0,5.0,1.595,1.057,4.343,1.254,1.256,0.977,1.944,4.336,-3.865374198207925,-3.620007225771538,-3.3471382,-4.226,0.0,-4.028246463963884,-3.407702478640591
75,ABLIM1,YWHAG,32.470569329999876,121.98233330000005,0.5740940533574609,259.0,3.578,4.603,1.078,0.947,0.55,1.394,0.0,0.53,0.0,5.0,1.129,5.0,5.0,5.0,1.785,1.486,1.957,1.433,1.641,0.849,3.044,4.369,-5.269245241034302,-2.3933137987993702,-3.0875545,-4.296223,0.0,-4.924775538019267,-2.584538991989431
76,ABLIM1,YWHAZ,32.470569329999876,479.14495499999896,0.412788159764874,377.0,3.578,4.603,1.078,0.947,0.55,1.394,0.0,0.53,0.0,5.0,1.129,5.0,5.0,2.654,2.091,1.673,2.367,1.888,1.906,1.399,2.551,4.483,-5.243290066701355,-2.624204677353415,-3.2703707,-4.390288,0.0,-4.815854047502751,-2.875239625159336
77,ABLIM1,YWHAB,32.470569329999876,171.4434139999997,0.4182423367963536,421.0,3.578,4.603,1.078,0.947,0.55,1.394,0.0,0.53,0.0,5.0,1.129,5.0,5.0,1.996,1.826,1.497,1.976,1.463,1.592,1.147,2.17,4.355,-4.8978444240754095,-2.694875007947501,-2.8903847,-4.5192676,0.0,-4.609930191681953,-2.838057907004877
78,ABT1,NPM1,51.36336666999989,4957.162438999993,0.5226338978081051,238.0,4.598,2.41,0.945,0.582,0.645,0.962,0.55,0.664,0.0,0.905,0.73,5.0,5.0,2.412,2.038,1.913,2.304,1.868,1.804,1.265,5.0,2.411,-3.861703775669966,-2.9234269425966333,-2.8565273,-3.8753152,0.0,-3.846084371773279,-2.933145604785718
79,ABT1,BYSL,51.36336666999989,84.98137333000001,0.0610643864343816,991.0,4.598,2.41,0.945,0.582,0.645,0.962,0.55,0.664,0.0,0.905,0.73,5.0,4.693,1.106,0.621,0.581,1.215,0.0,0.0,0.0,1.4,0.881,-4.7752144657319056,-1.95988055340918,-1.3243557,-5.8163824,0.0,-5.596946194023127,-1.2441828238006694
80,ABT1,CSNK2B,51.36336666999989,199.16898580000117,0.1924056870661934,335.0,4.598,2.41,0.945,0.582,0.645,0.962,0.55,0.664,0.0,0.905,0.73,5.0,4.754,1.656,1.435,1.236,1.779,1.097,1.235,0.781,1.803,4.518,-4.776333848583651,-1.9946819365639863,-2.6537056,-4.1864796,0.0,-4.426961843307403,-2.384320998631086
81,CLIP1,ACAA2,19.995879470000013,44.44579732999991,0.0712594925982743,206.99999999999997,4.296,4.82,1.458,1.353,2.077,4.388,1.898,1.469,0.744,5.0,1.357,4.406,5.0,5.0,2.48,1.619,1.944,1.087,1.565,2.634,4.34,2.016,-3.675430841298327,-3.340922115311724,-3.3788276,-3.8439794,0.0,-3.808120267033516,-3.2603728259022637
82,ACAD11,CAPRIN1,30.97640566999997,203.5198229999998,0.2883857497314743,190.0,5.0,5.0,5.0,0.996,0.0,1.013,0.0,0.869,3.977,0.84,1.04,3.307,5.0,1.509,1.675,1.301,1.48,1.217,1.24,0.731,1.667,1.467,-3.940533448758269,-3.276368147804938,-2.9847538,-4.0886354,0.0,-4.24913481510813,-3.041975953242663
83,ACAD11,DRG1,30.97640566999997,142.14742629999978,0.2859905153609028,183.0,5.0,5.0,5.0,0.996,0.0,1.013,0.0,0.869,3.977,0.84,1.04,5.0,5.0,0.0,0.0,0.84,0.514,0.0,0.0,0.0,1.165,0.0,-3.8008460431015054,-3.411064589222057,-2.5043435,-4.194565,0.0,-3.976750163337495,-3.32305508397375
84,ACAD11,RACK1,30.97640566999997,3756.453288999998,0.2364692860746756,183.0,5.0,5.0,5.0,0.996,0.0,1.013,0.0,0.869,3.977,0.84,1.04,5.0,5.0,4.436,2.196,1.761,5.0,1.875,1.952,1.511,2.374,4.472,-4.040217341070659,-3.1949946533046787,-2.8855658,-3.8217566,0.0,-4.072611224866025,-3.105102709313048
85,ACAD11,RPS16,30.97640566999997,3075.1030969999993,0.1341006241139929,227.99999999999997,5.0,5.0,5.0,0.996,0.0,1.013,0.0,0.869,3.977,0.84,1.04,4.594,5.0,2.298,1.246,0.808,1.248,0.616,0.874,0.0,1.377,4.255,-4.710641397096041,-2.5656030236533,-2.5934215,-4.274976,0.0,-4.6622510742581005,-2.464003624404835
86,ACAD11,PTGES3,30.97640566999997,506.5630613000011,0.3721449948549918,206.99999999999997,5.0,5.0,5.0,0.996,0.0,1.013,0.0,0.869,3.977,0.84,1.04,5.0,4.591,1.817,1.874,1.3,1.878,1.128,1.415,1.251,1.829,2.258,-5.647321838870991,-1.943584581284307,-3.0586023,-3.8819418,0.0,-5.0586125738174665,-2.308484557725107
87,ACAD11,CD2BP2,30.97640566999997,101.89921999999983,0.0207258753489945,622.0,5.0,5.0,5.0,0.996,0.0,1.013,0.0,0.869,3.977,0.84,1.04,5.0,5.0,1.281,0.999,0.907,1.494,1.033,0.81,0.0,1.261,1.546,-4.712612498829741,-2.512157703009803,-2.00098,-3.6814902,0.0,-4.443731486165753,-2.5517472918852917
88,ACAD11,PSPC1,30.97640566999997,61.57429400000005,0.6267947799323638,183.0,5.0,5.0,5.0,0.996,0.0,1.013,0.0,0.869,3.977,0.84,1.04,5.0,4.02,2.075,1.023,0.77,1.366,0.604,0.743,0.645,1.414,1.351,-4.185093130835434,-3.032443757476716,-2.233098,-4.3444576,0.0,-4.167796902620916,-2.937230747600279
89,RER1,ACADM,138.9582967000001,105.96053419999987,0.4827577291402614,202.0,1.371,5.0,1.24,3.332,5.0,4.041,1.721,1.688,1.044,1.157,1.157,4.617,4.927,4.929,1.91,0.946,1.912,0.971,1.597,2.831,1.595,2.108,-3.613643689767585,-3.052673701602359,-2.6390545,-3.8720021,0.0,-3.69685756190428,-2.91971841260752
90,BLVRB,ACADM,38.52094508999984,105.96053419999987,0.7316661199102651,366.0,4.646,5.0,2.4,1.348,0.766,4.54,1.185,1.27,1.083,1.439,4.378,4.617,4.927,4.929,1.91,0.946,1.912,0.971,1.597,2.831,1.595,2.108,-3.6997593450786255,-2.3526078118960614,-2.8199716,-3.3583484,0.0,-3.721810843288022,-2.5838875681295246
91,SAR1B,ACADM,50.253048719999974,105.96053419999987,0.8395884137667724,247.00000000000003,2.406,5.0,1.793,5.0,3.886,1.582,1.442,5.0,0.831,1.197,1.992,4.617,4.927,4.929,1.91,0.946,1.912,0.971,1.597,2.831,1.595,2.108,-4.364080508540861,-1.9385925967867248,-2.4851682,-3.723669,0.0,-4.125589305106177,-2.1269295239206003
92,AKAP12,ACADM,43.52213009000007,105.96053419999987,0.4605531201191297,200.99999999999997,3.41,4.82,1.739,1.598,1.231,4.726,1.105,1.151,0.646,3.863,1.722,4.617,4.927,4.929,1.91,0.946,1.912,0.971,1.597,2.831,1.595,2.108,-3.087462913627093,-3.3596240482419737,-3.0447664,-3.442291,0.0,-3.171146665069932,-3.4460771797465464
93,POLR3E,ACADM,85.26762346999993,105.96053419999987,0.4189846659127997,192.0,5.0,4.521,1.281,0.548,0.0,0.883,0.0,0.0,0.0,2.173,0.974,4.617,4.927,4.929,1.91,0.946,1.912,0.971,1.597,2.831,1.595,2.108,-4.581602124590748,-2.2737008304763284,-2.6297574,-3.4873216,0.0,-4.2683989912783735,-2.506633736544548
94,ASS1,ACADM,38.87083223000008,105.96053419999987,0.7841313087776549,395.0,4.724,5.0,3.788,3.058,1.285,2.016,1.271,3.103,1.888,1.778,4.462,4.617,4.927,4.929,1.91,0.946,1.912,0.971,1.597,2.831,1.595,2.108,-3.514064941137494,-3.356421092923007,-2.975262,-3.6325557,0.0,-3.612077196372108,-3.1694564830201024
95,ACADM,ESD,105.96053419999987,177.58791999999985,0.7352380706856999,447.0,4.617,4.927,4.929,1.91,0.946,1.912,0.971,1.597,2.831,1.595,2.108,3.145,5.0,1.508,4.25,2.024,2.608,0.0,0.847,1.448,1.241,4.301,-2.699731266525099,-3.2750266902938105,-2.4258506,-3.7614539,0.0,-2.9404377564124524,-2.9837716038314137
96,HEATR3,ACADM,38.179190670000025,105.96053419999987,0.0039554962886596,200.0,3.512,3.19,1.507,1.01,0.0,0.849,0.0,0.566,0.0,1.106,1.011,4.617,4.927,4.929,1.91,0.946,1.912,0.971,1.597,2.831,1.595,2.108,-3.193509924736708,-3.3428494792075365,-3.094161,-3.5585885,0.0,-3.241246330896189,-3.2816512111900327
97,ACADM,PHGDH,105.96053419999987,482.8942116000006,0.6375326935855903,343.0,4.617,4.927,4.929,1.91,0.946,1.912,0.971,1.597,2.831,1.595,2.108,4.125,4.891,3.219,2.774,2.089,3.557,2.229,2.177,1.865,2.663,4.508,-2.711766477962769,-3.2632119701060347,-3.0093114,-3.5664718,0.0,-2.903900495475161,-3.106334907269225
98,LGALS1,ACADM,11.117880329999958,105.96053419999987,0.535811095411351,209.0,3.517,5.0,2.121,4.357,1.543,4.623,1.427,1.664,1.183,2.11,4.661,4.617,4.927,4.929,1.91,0.946,1.912,0.971,1.597,2.831,1.595,2.108,-3.2170452767790407,-3.622111029913096,-3.679652,-3.3715954,0.0,-3.492710081808082,-3.500976514380429
99,ACADM,MYH9,105.96053419999987,112.94035730000067,0.8136451569033462,206.0,4.617,4.927,4.929,1.91,0.946,1.912,0.971,1.597,2.831,1.595,2.108,5.0,5.0,2.012,1.881,2.155,5.0,1.863,1.818,1.046,5.0,4.435,-3.837806280015084,-2.147078289235051,-2.3176308,-4.05453,0.0,-3.73868563433366,-2.2057240612478584
100,ACADSB,SAR1B,15.798584669999984,50.253048719999974,0.8796723715723126,231.99999999999997,1.481,4.851,4.839,1.376,0.0,1.383,0.528,1.008,1.945,1.235,1.391,2.406,5.0,1.793,5.0,3.886,1.582,1.442,5.0,0.831,1.197,1.992,-3.758825739274465,-2.717036312414324,-3.0540116,-3.9579413,0.0,-4.058478430570354,-2.698578210334292
101,ACADVL,GNL3,99.75637356999991,326.6942566999997,0.0666836549261189,221.0,4.625,4.883,4.888,1.839,0.685,1.791,0.731,1.491,3.246,1.541,1.884,4.899,2.896,1.49,1.135,0.688,1.402,0.821,0.881,0.761,2.767,4.268,-4.288827054430167,-2.7357268858581687,-2.5575924,-3.5575397,0.0,-4.171214442579526,-2.74842205274798
102,ACAP2,CAPZB,13.837013229999986,178.8647653000002,0.317324093513456,206.99999999999997,3.427,4.537,0.916,0.972,1.971,5.0,4.385,1.391,0.0,1.447,1.135,3.357,5.0,1.835,1.336,1.117,1.772,1.312,1.162,0.0,5.0,4.299,-0.2965107010731856,-6.973193300103579,-4.6417947,-2.4681323,0.0,-1.4770100865587543,-5.856920851864476
103,HEATR3,ACAT1,38.179190670000025,104.84234399999993,0.0204230748300693,198.0,3.512,3.19,1.507,1.01,0.0,0.849,0.0,0.566,0.0,1.106,1.011,1.856,4.95,4.948,4.38,1.425,1.911,0.934,1.506,2.177,1.278,4.387,-3.372070178691551,-3.165631927964239,-3.0012584,-3.9281535,0.0,-3.4611064804812948,-3.184608703625619
104,ACBD3,SEC61B,57.467907669999946,383.1315732999995,0.4342204742510371,286.0,2.999,5.0,3.769,1.954,5.0,1.719,1.845,1.69,1.253,1.486,1.28,2.124,5.0,2.828,5.0,1.723,2.0,1.653,1.741,1.317,1.441,1.464,-5.083604340241837,-0.9797806425997576,-2.4508467,-4.429244,0.0,-4.870283746017158,-1.4185230442326833
105,ACBD4,LPCAT1,5.518468999999999,65.58487237000007,0.6863435662641223,367.0,2.471,4.388,1.332,1.554,1.133,0.982,1.292,0.97,2.122,1.059,0.519,2.88,5.0,2.756,5.0,4.313,4.478,1.106,4.297,1.826,1.375,1.794,-7.411096302474024,-2.2902685246745205,-3.0333648,-4.626296,0.0,-6.5483985558570135,-2.420238338233603
106,ACBD4,VAPA,5.518468999999999,93.63682933,0.0290066473455943,908.0,2.471,4.388,1.332,1.554,1.133,0.982,1.292,0.97,2.122,1.059,0.519,3.772,5.0,2.045,5.0,4.489,5.0,2.525,4.454,1.949,3.231,1.749,-6.212279197135346,-3.281151105473664,-2.3367658,-6.491703,0.0,-6.133075670873539,-2.923744426510475
107,ACIN1,DDX21,241.12211130000046,200.20365329999981,0.0404589842716213,326.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,4.888,4.643,3.699,1.309,0.875,1.367,1.518,1.235,0.0,1.424,1.371,-3.290885279960253,-2.6407653697361937,-2.277189,-3.5692728,0.0,-3.4566123350502016,-2.43794474929972
108,ACIN1,U2AF2,241.12211130000046,429.51993330000164,0.3822209297180964,717.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,2.682,1.892,1.29,0.719,1.408,0.924,1.031,0.0,1.701,1.448,-2.7209832232107805,-3.2087474083505088,-1.8477889,-4.006384,1.0,-3.1679876626320174,-2.7686045394947687
109,ACIN1,RBM39,241.12211130000046,298.0152007999991,0.2625354892642265,675.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,4.856,2.014,1.507,1.022,1.117,1.326,0.745,1.0,0.0,4.534,1.271,-3.9636749340288016,-1.9767673427082075,-1.4672804,-4.3166437,1.0,-4.031913623004675,-2.0399219386130008
110,ACIN1,SF3A2,241.12211130000046,112.78249369999999,0.4520633207443679,658.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,2.429,0.906,0.794,0.0,0.933,0.661,0.607,0.469,1.17,0.652,-3.531350843119057,-2.40095036201181,-1.5985353,-4.3597536,1.0,-3.6916087102296062,-2.3703313018899133
111,ACIN1,SF3A1,241.12211130000046,156.81463989999986,0.0907438995228089,598.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,3.042,1.305,1.009,0.835,1.846,0.873,0.607,1.172,1.335,1.084,-3.695571604671095,-2.238910620644767,-1.944333,-4.151009,1.0,-3.7940706860458575,-2.1963181086008814
112,PRP4K,ACIN1,80.87622933000037,241.12211130000046,0.4050627855729799,684.0,5.0,2.594,1.053,0.766,0.0,0.995,0.667,0.604,0.0,1.573,0.85,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,-4.431253006086591,-2.164572315649991,-2.128448,-4.3934546,0.0,-4.366169015702446,-2.263382432731869
113,ACIN1,SNRPB2,241.12211130000046,116.96634669999995,0.5718164244820405,287.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,4.24,0.722,0.673,0.0,0.725,0.0,0.601,0.0,0.925,0.547,-2.6612513165441425,-3.268151466425255,-1.9916273,-4.285432,1.0,-2.96474685297198,-2.937059628503204
114,ACIN1,RBM8A,241.12211130000046,435.3099473000009,0.2094953378220196,869.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,5.0,2.058,1.835,1.416,2.123,1.975,1.713,1.185,1.997,2.173,-3.68430029617352,-2.2568153403966704,-1.8339677,-4.2079773,0.0,-3.749917818865701,-2.2252069129443925
115,ACIN1,SNRPA,241.12211130000046,136.36808800000009,0.2983426216944319,590.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,3.151,1.654,1.448,0.757,1.61,1.446,1.213,0.613,1.649,1.704,-3.9731812693528497,-1.965785887901464,-2.1108646,-4.007976,1.0,-4.002169023772701,-2.0417935738063764
116,ACIN1,RTCB,241.12211130000046,150.32526600000006,0.6811469350258883,295.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,5.0,1.46,3.229,1.335,1.387,0.855,0.949,0.857,1.785,1.355,-4.08254178995599,-1.862299112631279,-2.0858097,-3.899733,0.0,-3.981350713531327,-1.9891081037944705
117,ACIN1,FUS,241.12211130000046,876.5974842999997,0.5118180422920879,563.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,4.202,2.738,2.404,2.028,2.428,2.226,2.378,1.42,2.818,2.488,-2.3077601780910406,-3.621521276691868,-2.5783129,-3.6511965,1.0,-2.740072893373464,-3.2595802588498413
118,ACIN1,RBM14,241.12211130000046,108.0757637000002,0.3100121029481511,480.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,5.0,1.201,0.902,0.84,1.155,0.799,0.973,0.601,1.439,1.086,-2.286438928359549,-3.642687835773812,-2.1732535,-3.7179987,0.0,-2.9042109409946404,-3.1395410480128607
119,SUPT5H,ACIN1,100.02680569999987,241.12211130000046,0.3413154764862408,426.99999999999994,5.0,2.774,1.097,1.128,0.0,1.076,0.0,0.0,0.0,1.194,1.068,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,-2.17277799571958,-4.129640185720974,-2.4540334,-4.112346,0.0,-2.794844418536397,-3.517761811973951
120,ACIN1,CPSF6,241.12211130000046,103.86747969999992,0.1408043989165276,334.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,5.0,1.345,1.208,0.92,1.474,1.347,0.91,0.586,1.63,1.115,-4.0037089877899215,-1.9361929741261803,-2.4223514,-3.358991,0.0,-3.8249779677831865,-2.1309477289177376
121,ACIN1,SNRPC,241.12211130000046,273.68458000000027,0.4647982212819943,521.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,2.483,0.932,0.832,0.0,0.696,0.0,0.0,0.0,0.976,1.156,-3.877368401688976,-2.060094942428626,-1.7732847,-4.223591,1.0,-3.985935988711896,-2.058743098827168
122,RBM33,ACIN1,40.30262190000007,241.12211130000046,0.0103569891141182,423.00000000000006,5.0,5.0,0.724,0.0,0.0,1.642,0.0,0.0,0.0,2.185,0.578,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,-3.9361368290532384,-3.189595908305004,-2.8560479,-4.0265465,0.0,-4.009256179673498,-3.0000481153939904
123,ACIN1,SF3B1,241.12211130000046,208.2259350000008,0.1148317877637144,507.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,1.954,1.467,1.073,0.0,3.148,0.675,0.675,0.0,1.371,1.206,-3.5342954282965304,-2.398422668558435,-1.7735001,-4.363352,1.0,-3.697684233556371,-2.295239935392092
124,ACIN1,DDX39B,241.12211130000046,897.1376965999979,0.6331767682104383,843.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,5.0,1.498,1.21,0.806,1.185,1.097,0.917,0.0,1.48,1.392,-2.9227420904381285,-3.008142913729029,-1.9177526,-3.6256227,0.0,-3.3149107752138844,-2.661068828887096
125,ACIN1,TOP1,241.12211130000046,133.24700000000016,0.0435456198344259,296.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,5.0,5.0,2.343,1.685,1.296,2.031,1.506,1.777,1.042,2.165,1.896,-4.707475599924507,-1.2724256717341451,-2.4104366,-3.4122708,0.0,-4.639322487462448,-1.578846554837261
126,ACIN1,SSRP1,241.12211130000046,390.1684133000013,0.1030412343415279,459.0,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,4.765,3.413,1.313,1.015,0.803,1.019,0.563,0.52,0.0,1.467,1.056,-4.311936292865625,-1.638063480459393,-2.1310616,-3.8437684,0.0,-4.196109856847754,-1.8306096007308503
127,SNRPF,ACIN1,131.2606710000002,241.12211130000046,0.3884608758260022,303.0,5.0,5.0,1.227,0.741,0.505,0.692,0.0,0.761,0.0,1.109,2.768,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,-3.2555589481149823,-2.6999517563000297,-2.322394,-4.349047,1.0,-3.4282468952690044,-2.48196685985759
128,RBM42,ACIN1,123.61164330000028,241.12211130000046,0.2856289706623573,583.0,4.68,4.394,1.992,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.722,5.0,4.714,1.594,1.294,0.849,4.511,1.045,1.152,0.719,1.64,1.354,-4.685704201076204,-1.8917828267499024,-2.125277,-4.7890673,0.0,-4.833557147494551,-1.869661794874492
129,TNPO3,ACLY,50.37358332999999,329.30972800000035,0.3873834806768705,244.0,5.0,4.675,1.64,0.964,0.606,1.534,1.268,0.828,0.188,1.555,1.583,4.7,4.846,3.155,2.484,1.918,3.37,1.573,4.417,2.904,4.413,4.539,-2.9941328925455672,-3.494532489989424,-3.1219707,-3.5479763,0.0,-3.219417719190228,-3.181237072967391
130,INPPL1,ACLY,126.90486370000005,329.30972800000035,0.4495400144435217,210.0,4.615,4.845,1.66,1.624,4.541,4.464,1.915,1.65,0.831,4.41,1.843,4.7,4.846,3.155,2.484,1.918,3.37,1.573,4.417,2.904,4.413,4.539,-3.817003415492447,-3.360786385368961,-2.8589485,-3.9469821,0.0,-3.711298018832661,-3.246229465425673
131,SAR1B,ACLY,50.253048719999974,329.30972800000035,0.5632920629158582,239.0,2.406,5.0,1.793,5.0,3.886,1.582,1.442,5.0,0.831,1.197,1.992,4.7,4.846,3.155,2.484,1.918,3.37,1.573,4.417,2.904,4.413,4.539,-3.67915959820972,-2.613824870020958,-2.700887,-4.072131,0.0,-3.676004001739421,-2.605481544451018
132,ACLY,PRPF19,329.30972800000035,224.81142479999886,0.2388557654421846,212.0,4.7,4.846,3.155,2.484,1.918,3.37,1.573,4.417,2.904,4.413,4.539,5.0,5.0,1.384,1.137,0.535,2.172,0.767,1.133,0.657,3.684,1.121,-2.060119300837547,-3.581485820232993,-3.1818688,-3.3395147,0.0,-2.709558239210005,-3.2676987493161085
133,HMGN5,ACLY,133.36880330000005,329.30972800000035,0.369618156611337,190.0,5.0,4.36,4.292,0.946,0.0,1.184,0.855,0.845,0.0,1.317,1.959,4.7,4.846,3.155,2.484,1.918,3.37,1.573,4.417,2.904,4.413,4.539,-3.4383642831569463,-2.408796837808578,-2.606063,-3.6659768,0.0,-3.62111657922425,-2.530128340099146
134,SAR1B,ACOT7,50.253048719999974,85.22686750000011,0.8599159494814675,243.00000000000003,2.406,5.0,1.793,5.0,3.886,1.582,1.442,5.0,0.831,1.197,1.992,4.517,4.788,4.385,1.341,0.961,1.325,0.0,0.746,2.56,1.255,4.294,-4.546197074620604,-1.760773893036102,-2.714092,-3.866721,0.0,-4.267484945895868,-2.0001272605121305
135,ACOT9,CAPZB,31.471215670000095,178.8647653000002,0.3114173664480093,196.0,2.631,4.782,4.65,0.911,0.0,2.219,0.0,0.0,1.729,0.628,0.932,3.357,5.0,1.835,1.336,1.117,1.772,1.312,1.162,0.0,5.0,4.299,-3.464585763356765,-3.3142519732161264,-3.5969687,-3.0595064,0.0,-3.37210398536197,-3.342524926141864
136,ACSL3,COPB2,58.620293669999896,131.85030970000065,0.1804697011406959,240.0,2.125,5.0,4.542,5.0,5.0,3.977,1.637,1.94,4.437,1.557,2.466,2.486,5.0,1.68,4.4,5.0,1.624,1.826,1.519,0.773,1.602,1.363,-2.8280894589469803,-3.456201115851964,-2.2498288,-4.137158,0.0,-3.241317323772966,-3.1715350230588246
137,ACSL3,COPE,58.620293669999896,213.56604730000046,0.137323393285802,198.0,2.125,5.0,4.542,5.0,5.0,3.977,1.637,1.94,4.437,1.557,2.466,4.611,4.846,0.881,4.354,4.731,1.349,1.638,1.301,0.603,1.221,1.187,-2.924847295292625,-3.3598403062997795,-2.4803164,-4.0372624,0.0,-3.2551068325693207,-3.1441638678403168
138,ACSL3,CANX,58.620293669999896,685.9889127999966,0.0151263812606589,343.0,2.125,5.0,4.542,5.0,5.0,3.977,1.637,1.94,4.437,1.557,2.466,3.714,4.987,4.125,4.989,3.055,3.153,2.898,2.834,1.936,2.586,4.591,-2.533082544155865,-3.751304409673246,-2.7599962,-3.703289,0.0,-2.909583634693698,-3.3858842667154634
139,ATP2B1,ACSL3,52.54698053000002,58.620293669999896,0.0331395139358672,327.0,4.562,4.626,1.919,2.147,1.395,4.871,1.252,1.369,0.8,1.653,4.406,2.125,5.0,4.542,5.0,5.0,3.977,1.637,1.94,4.437,1.557,2.466,-3.0593752442056656,-3.535313617613592,-2.9806945,-3.3522084,0.0,-3.4349137417841167,-3.13227119183794
140,ACSL3,CCDC47,58.620293669999896,135.1943025,0.5050068107445095,245.00000000000003,2.125,5.0,4.542,5.0,5.0,3.977,1.637,1.94,4.437,1.557,2.466,1.151,5.0,0.938,5.0,0.598,0.989,0.511,0.0,0.141,0.779,1.47,-3.111025525340294,-3.173593256855188,-2.0969584,-4.2326303,0.0,-3.4842995064320883,-2.9557636791899182
141,ACTL6A,CAPZB,73.41014833000044,178.8647653000002,0.1236326234430679,393.0,5.0,4.114,1.478,0.879,0.0,4.261,0.806,0.609,0.615,1.902,1.195,3.357,5.0,1.835,1.336,1.117,1.772,1.312,1.162,0.0,5.0,4.299,-2.840000985861505,-3.2678481857209656,-3.056921,-3.132787,0.0,-3.001393202479525,-3.26357706717239
142,ACTL6A,PARP1,73.41014833000044,923.5723299999944,0.6064672112504367,387.0,5.0,4.114,1.478,0.879,0.0,4.261,0.806,0.609,0.615,1.902,1.195,5.0,5.0,5.0,2.839,2.07,2.971,2.205,2.761,2.116,3.012,2.914,-3.5548786188893304,-2.5598304030596384,-2.7681174,-4.093427,0.0,-3.5553311587324945,-2.651188649000132
143,ACTL6A,RUVBL1,73.41014833000044,191.07471310000108,0.2023841333157284,999.0,5.0,4.114,1.478,0.879,0.0,4.261,0.806,0.609,0.615,1.902,1.195,5.0,4.752,1.841,1.474,2.274,1.455,1.091,1.224,0.698,4.39,4.284,-4.7966641070350216,-1.4091559720732882,-1.7425278,-5.1033316,1.0,-4.958717810713747,-1.4752848845437592
144,PHF10,ACTL6A,85.99017432999996,73.41014833000044,0.0969366391446519,999.0,4.761,2.127,0.843,0.0,0.0,0.594,0.0,0.0,0.0,1.079,0.911,5.0,4.114,1.478,0.879,0.0,4.261,0.806,0.609,0.615,1.902,1.195,-5.138619240063592,-1.7960000668927023,-0.98546237,-6.178286,1.0,-5.472270472046027,-1.541578706978196
145,TRRAP,ACTL6A,39.527750470000015,73.41014833000044,0.5033227701517622,999.0,5.0,4.71,1.499,1.904,4.413,2.931,0.973,1.141,1.639,1.718,1.243,5.0,4.114,1.478,0.879,0.0,4.261,0.806,0.609,0.615,1.902,1.195,-5.884231916728585,-1.4616980233277368,-1.7279472,-5.279205,1.0,-5.846548969269205,-1.502999610654788
